1232,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
1232,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
34013,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
34013,7,0,0,0,3,0,18,0,45,0,124,0,45,0,18,0,3,0,0,0
34013,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
34013,33295,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
1944,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
1944,7,0,0,0,1,0,18,0,63,0,92,0,63,0,18,0,1,0,0,0
1944,33288,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
1944,33295,0,0,0,0,7,0,32,0,91,0,88,0,29,0,8,0,1,0,0
34709,0,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
34709,7,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
34709,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
34709,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
54992,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
54992,7,0,0,0,0,5,0,38,0,87,0,84,0,35,0,6,0,1,0,0
54992,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
54992,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
22237,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
22237,7,0,0,0,3,0,18,0,45,0,124,0,45,0,18,0,3,0,0,0
22237,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
22237,33295,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
54680,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
54680,7,0,0,0,1,0,18,0,63,0,92,0,63,0,18,0,1,0,0,0
54680,33288,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
54680,33295,0,0,0,0,7,0,32,0,91,0,88,0,29,0,8,0,1,0,0
21909,0,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
21909,7,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
21909,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
21909,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
66755,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
66755,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
66755,33288,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
66755,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
99534,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
99534,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
99534,33288,0,0,0,0,6,0,46,0,60,0,108,0,30,0,6,0,0,0,0
99534,33295,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
67467,0,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
67467,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
67467,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
67467,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
100230,0,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
100230,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
100230,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
100230,33295,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
120515,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
120515,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
120515,33288,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
120515,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
87758,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
87758,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
87758,33288,0,0,0,0,6,0,46,0,60,0,108,0,30,0,6,0,0,0,0
87758,33295,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
120203,0,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
120203,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
120203,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
120203,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
87430,0,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
87430,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
87430,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
87430,33295,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
78848,0,1,0,0,0,9,0,24,0,99,0,72,0,51,0,0,0,0,0,0
78848,7,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
78848,33288,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
78848,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
111629,0,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
111629,7,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
111629,33288,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
111629,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
79688,0,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
79688,7,0,0,2,0,4,0,34,0,88,0,86,0,36,0,6,0,0,0,0
79688,33288,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
79688,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
112453,0,0,0,0,0,12,0,32,0,72,0,96,0,44,0,0,0,0,0,0
112453,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
112453,33288,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
112453,33295,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
124416,0,1,0,0,0,9,0,24,0,99,0,72,0,51,0,0,0,0,0,0
124416,7,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
124416,33288,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
124416,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
91661,0,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
91661,7,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
91661,33288,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
91661,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
124232,0,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
124232,7,0,0,2,0,4,0,34,0,88,0,86,0,36,0,6,0,0,0,0
124232,33288,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
124232,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
91461,0,0,0,0,0,12,0,32,0,72,0,96,0,44,0,0,0,0,0,0
91461,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
91461,33288,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
91461,33295,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
13331,0,0,0,0,3,0,12,0,67,0,96,0,57,0,20,0,1,0,0,0
13331,7,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
13331,33288,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
13331,33295,0,0,0,4,0,12,0,72,0,72,0,84,0,12,0,0,0,0,0
46110,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
46110,7,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
46110,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
46110,33295,0,0,2,0,4,0,34,0,88,0,86,0,36,0,6,0,0,0,0
14171,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
14171,7,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
14171,33288,0,0,0,1,0,18,0,63,0,92,0,63,0,18,0,1,0,0,0
14171,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
46934,0,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
46934,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
46934,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
46934,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
58899,0,0,0,0,3,0,12,0,67,0,96,0,57,0,20,0,1,0,0,0
58899,7,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
58899,33288,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
58899,33295,0,0,0,4,0,12,0,72,0,72,0,84,0,12,0,0,0,0,0
26142,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
26142,7,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
26142,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
26142,33295,0,0,2,0,4,0,34,0,88,0,86,0,36,0,6,0,0,0,0
58715,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
58715,7,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
58715,33288,0,0,0,1,0,18,0,63,0,92,0,63,0,18,0,1,0,0,0
58715,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
25942,0,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
25942,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
25942,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
25942,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
78032,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
78032,7,0,0,0,0,5,0,38,0,87,0,84,0,35,0,6,0,1,0,0
78032,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
78032,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
110813,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
110813,7,0,0,0,3,0,18,0,45,0,124,0,45,0,18,0,3,0,0,0
110813,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
110813,33295,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
78744,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
78744,7,0,0,0,1,0,18,0,63,0,92,0,63,0,18,0,1,0,0,0
78744,33288,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
78744,33295,0,0,0,0,7,0,32,0,91,0,88,0,29,0,8,0,1,0,0
111509,0,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
111509,7,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
111509,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
111509,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
123600,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
123600,7,0,0,0,0,5,0,38,0,87,0,84,0,35,0,6,0,1,0,0
123600,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
123600,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
90845,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
90845,7,0,0,0,3,0,18,0,45,0,124,0,45,0,18,0,3,0,0,0
90845,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
90845,33295,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
123288,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
123288,7,0,0,0,1,0,18,0,63,0,92,0,63,0,18,0,1,0,0,0
123288,33288,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
123288,33295,0,0,0,0,7,0,32,0,91,0,88,0,29,0,8,0,1,0,0
90517,0,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
90517,7,0,0,0,0,4,0,40,0,88,0,80,0,36,0,8,0,0,0,0
90517,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
90517,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
12483,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
12483,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
12483,33288,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
12483,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
45262,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
45262,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
45262,33288,0,0,0,0,6,0,46,0,60,0,108,0,30,0,6,0,0,0,0
45262,33295,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
13195,0,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
13195,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
13195,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
13195,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
45958,0,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
45958,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
45958,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
45958,33295,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
58051,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
58051,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
58051,33288,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
58051,33295,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
25294,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
25294,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
25294,33288,0,0,0,0,6,0,46,0,60,0,108,0,30,0,6,0,0,0,0
25294,33295,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
57739,0,0,0,0,1,0,20,0,57,0,96,0,67,0,12,0,3,0,0,0
57739,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
57739,33288,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
57739,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
24966,0,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
24966,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
24966,33288,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
24966,33295,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
131110,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
131110,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
131110,33288,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
131110,33295,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
163883,0,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
163883,7,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
163883,33288,0,0,1,0,4,0,45,0,64,0,107,0,28,0,7,0,0,0,0
163883,33295,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
131950,0,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
131950,7,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
131950,33288,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
131950,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
164707,0,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
164707,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
164707,33288,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
164707,33295,0,0,0,0,12,0,32,0,72,0,96,0,44,0,0,0,0,0,0
184870,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
184870,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
184870,33288,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
184870,33295,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
152107,0,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
152107,7,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
152107,33288,0,0,1,0,4,0,45,0,64,0,107,0,28,0,7,0,0,0,0
152107,33295,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
184686,0,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
184686,7,0,0,2,0,6,0,36,0,76,0,90,0,46,0,0,0,0,0,0
184686,33288,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
184686,33295,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
151907,0,0,0,0,0,10,0,30,0,84,0,92,0,34,0,6,0,0,0,0
151907,7,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
151907,33288,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
151907,33295,0,0,0,0,12,0,32,0,72,0,96,0,44,0,0,0,0,0,0
196661,0,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
196661,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
196661,33288,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
196661,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
229432,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
229432,7,0,0,0,1,0,22,0,47,0,116,0,47,0,22,0,1,0,0,0
229432,33288,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
229432,33295,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
197501,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
197501,7,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
197501,33288,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
197501,33295,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
230256,0,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
230256,7,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
230256,33288,0,0,2,0,4,0,34,0,88,0,86,0,36,0,6,0,0,0,0
230256,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
250421,0,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
250421,7,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
250421,33288,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
250421,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
217656,0,0,0,1,0,6,0,35,0,84,0,87,0,38,0,5,0,0,0,0
217656,7,0,0,0,1,0,22,0,47,0,116,0,47,0,22,0,1,0,0,0
217656,33288,0,0,0,2,0,22,0,52,0,92,0,74,0,14,0,0,0,0,0
217656,33295,0,0,1,0,8,0,29,0,88,0,91,0,32,0,7,0,0,0,0
250237,0,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
250237,7,0,0,0,3,0,14,0,61,0,100,0,61,0,14,0,3,0,0,0
250237,33288,0,1,0,2,0,15,0,60,0,95,0,66,0,17,0,0,0,0,0
250237,33295,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
217456,0,0,0,0,4,0,16,0,56,0,96,0,68,0,16,0,0,0,0,0
217456,7,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
217456,33288,0,0,2,0,4,0,34,0,88,0,86,0,36,0,6,0,0,0,0
217456,33295,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
132342,0,0,0,0,2,0,16,0,62,0,96,0,62,0,16,0,2,0,0,0
132342,7,0,0,0,0,8,0,36,0,80,0,88,0,40,0,4,0,0,0,0
