0,0,1,0,0,0,18,0,84,0,684,0,4644,0,18270,0,28620,0,12771,0,444
0,1,0,0,0,3,0,27,0,207,0,1783,0,10377,0,26289,0,22629,0,4221,0
0,2,0,0,0,3,0,27,0,207,0,1783,0,10377,0,26289,0,22629,0,4221,0
0,3,0,0,0,0,0,0,60,0,540,0,4752,0,18936,0,28188,0,12204,0,856
0,4,0,0,0,3,0,27,0,207,0,1783,0,10377,0,26289,0,22629,0,4221,0
0,5,0,0,0,0,0,0,63,0,522,0,4797,0,18876,0,28233,0,12186,0,859
0,6,0,0,0,0,0,9,0,198,0,1723,0,10404,0,26991,0,21558,0,4653,0
0,7,0,0,0,0,0,0,0,0,576,0,4608,0,19584,0,27648,0,12096,0,1024
0,8,0,0,0,3,0,27,0,207,0,1783,0,10377,0,26289,0,22629,0,4221,0
0,9,0,0,0,0,0,9,0,198,0,1723,0,10404,0,26991,0,21558,0,4653,0
0,10,0,0,0,0,0,0,63,0,522,0,4797,0,18876,0,28233,0,12186,0,859
0,11,0,0,0,0,0,0,0,0,576,0,4608,0,19584,0,27648,0,12096,0,1024
0,12,0,0,0,0,0,0,60,0,540,0,4752,0,18936,0,28188,0,12204,0,856
0,13,0,0,0,0,0,0,0,0,576,0,4608,0,19584,0,27648,0,12096,0,1024
0,14,0,0,0,0,0,0,0,0,576,0,4608,0,19584,0,27648,0,12096,0,1024
0,15,0,0,0,0,0,0,6,0,216,0,5454,0,18912,0,28098,0,11592,0,1258
1,0,0,1,0,2,2,26,16,174,186,1256,1704,6094,8150,13454,14896,10178,7534,1583,280
1,1,0,0,0,1,2,9,38,71,396,659,2852,4311,10490,12455,13918,12353,4888,2909,184
1,2,0,0,0,0,5,4,49,42,451,530,3075,4228,10259,12840,13519,12530,5125,2594,285
1,3,0,0,0,0,0,0,20,88,192,1128,1812,6320,8416,13840,14396,9848,7264,1544,668
1,4,0,0,0,0,7,2,51,40,443,538,3047,4256,10341,12758,13449,12600,5145,2574,285
1,5,0,0,0,0,0,0,21,98,176,1110,1845,6292,8424,13932,14319,9770,7336,1566,647
1,6,0,0,0,0,0,0,31,30,440,490,3063,4204,10568,13332,13149,11862,5184,2850,333
1,7,0,0,0,0,0,0,0,28,192,1108,1760,6616,8640,13672,14336,9676,7040,1668,800
1,8,0,0,1,0,9,2,65,44,473,582,2995,4168,10227,12718,13523,12748,5291,2506,184
1,9,0,0,0,0,2,3,38,68,396,639,2852,4320,10490,12689,13918,11996,4888,3053,184
1,10,0,0,0,0,0,13,8,156,118,1265,1690,6240,8476,13407,14844,9988,7118,1699,514
1,11,0,0,0,0,0,0,0,88,204,1128,1764,6320,8632,13840,14216,9848,7228,1544,724
1,12,0,0,0,0,0,18,2,156,124,1222,1718,6312,8424,13374,14862,9980,7132,1706,506
1,13,0,0,0,0,0,0,0,98,194,1110,1782,6292,8660,13932,14124,9770,7306,1566,702
1,14,0,0,0,0,0,0,0,122,98,1310,1558,6276,8980,13564,14444,9634,7082,1862,606
1,15,0,0,0,0,0,0,2,28,72,1108,2042,6616,8416,13672,14486,9676,6872,1668,878
2,0,0,0,1,0,9,2,65,44,473,582,2995,4168,10227,12718,13523,12748,5291,2506,184
2,1,0,0,0,0,2,3,38,68,396,639,2852,4320,10490,12689,13918,11996,4888,3053,184
2,2,0,0,0,0,0,13,8,156,118,1265,1690,6240,8476,13407,14844,9988,7118,1699,514
2,3,0,0,0,0,0,0,0,88,204,1128,1764,6320,8632,13840,14216,9848,7228,1544,724
2,4,0,0,0,0,0,18,2,156,124,1222,1718,6312,8424,13374,14862,9980,7132,1706,506
2,5,0,0,0,0,0,0,0,98,194,1110,1782,6292,8660,13932,14124,9770,7306,1566,702
2,6,0,0,0,0,0,0,0,122,98,1310,1558,6276,8980,13564,14444,9634,7082,1862,606
2,7,0,0,0,0,0,0,2,28,72,1108,2042,6616,8416,13672,14486,9676,6872,1668,878
2,8,0,1,0,2,2,26,16,174,186,1256,1704,6094,8150,13454,14896,10178,7534,1583,280
2,9,0,0,0,1,2,9,38,71,396,659,2852,4311,10490,12455,13918,12353,4888,2909,184
2,10,0,0,0,0,5,4,49,42,451,530,3075,4228,10259,12840,13519,12530,5125,2594,285
2,11,0,0,0,0,0,0,20,88,192,1128,1812,6320,8416,13840,14396,9848,7264,1544,668
2,12,0,0,0,0,7,2,51,40,443,538,3047,4256,10341,12758,13449,12600,5145,2574,285
2,13,0,0,0,0,0,0,21,98,176,1110,1845,6292,8424,13932,14319,9770,7336,1566,647
2,14,0,0,0,0,0,0,31,30,440,490,3063,4204,10568,13332,13149,11862,5184,2850,333
2,15,0,0,0,0,0,0,0,28,192,1108,1760,6616,8640,13672,14336,9676,7040,1668,800
3,0,0,1,0,2,2,26,16,174,186,1256,1704,6094,8150,13454,14896,10178,7534,1583,280
3,1,0,0,0,1,2,9,38,71,396,659,2852,4311,10490,12455,13918,12353,4888,2909,184
3,2,0,0,0,0,5,4,49,42,451,530,3075,4228,10259,12840,13519,12530,5125,2594,285
3,3,0,0,0,0,0,0,20,88,192,1128,1812,6320,8416,13840,14396,9848,7264,1544,668
3,4,0,0,0,0,7,2,51,40,443,538,3047,4256,10341,12758,13449,12600,5145,2574,285
3,5,0,0,0,0,0,0,21,98,176,1110,1845,6292,8424,13932,14319,9770,7336,1566,647
3,6,0,0,0,0,0,0,31,30,440,490,3063,4204,10568,13332,13149,11862,5184,2850,333
3,7,0,0,0,0,0,0,0,28,192,1108,1760,6616,8640,13672,14336,9676,7040,1668,800
3,8,0,0,1,0,9,2,65,44,473,582,2995,4168,10227,12718,13523,12748,5291,2506,184
3,9,0,0,0,0,2,3,38,68,396,639,2852,4320,10490,12689,13918,11996,4888,3053,184
3,10,0,0,0,0,0,13,8,156,118,1265,1690,6240,8476,13407,14844,9988,7118,1699,514
3,11,0,0,0,0,0,0,0,88,204,1128,1764,6320,8632,13840,14216,9848,7228,1544,724
3,12,0,0,0,0,0,18,2,156,124,1222,1718,6312,8424,13374,14862,9980,7132,1706,506
3,13,0,0,0,0,0,0,0,98,194,1110,1782,6292,8660,13932,14124,9770,7306,1566,702
3,14,0,0,0,0,0,0,0,122,98,1310,1558,6276,8980,13564,14444,9634,7082,1862,606
3,15,0,0,0,0,0,0,2,28,72,1108,2042,6616,8416,13672,14486,9676,6872,1668,878
4,0,0,1,0,2,2,26,16,174,186,1256,1704,6094,8150,13454,14896,10178,7534,1583,280
4,1,0,0,0,0,5,4,49,42,451,530,3075,4228,10259,12840,13519,12530,5125,2594,285
4,2,0,0,0,1,2,9,38,71,396,659,2852,4311,10490,12455,13918,12353,4888,2909,184
4,3,0,0,0,0,0,0,20,88,192,1128,1812,6320,8416,13840,14396,9848,7264,1544,668
4,4,0,0,1,0,9,2,65,44,473,582,2995,4168,10227,12718,13523,12748,5291,2506,184
4,5,0,0,0,0,0,13,8,156,118,1265,1690,6240,8476,13407,14844,9988,7118,1699,514
4,6,0,0,0,0,2,3,38,68,396,639,2852,4320,10490,12689,13918,11996,4888,3053,184
4,7,0,0,0,0,0,0,0,88,204,1128,1764,6320,8632,13840,14216,9848,7228,1544,724
4,8,0,0,0,0,7,2,51,40,443,538,3047,4256,10341,12758,13449,12600,5145,2574,285
4,9,0,0,0,0,0,0,31,30,440,490,3063,4204,10568,13332,13149,11862,5184,2850,333
4,10,0,0,0,0,0,0,21,98,176,1110,1845,6292,8424,13932,14319,9770,7336,1566,647
4,11,0,0,0,0,0,0,0,28,192,1108,1760,6616,8640,13672,14336,9676,7040,1668,800
4,12,0,0,0,0,0,18,2,156,124,1222,1718,6312,8424,13374,14862,9980,7132,1706,506
4,13,0,0,0,0,0,0,0,122,98,1310,1558,6276,8980,13564,14444,9634,7082,1862,606
4,14,0,0,0,0,0,0,0,98,194,1110,1782,6292,8660,13932,14124,9770,7306,1566,702
4,15,0,0,0,0,0,0,2,28,72,1108,2042,6616,8416,13672,14486,9676,6872,1668,878
5,0,0,0,2,0,6,4,64,56,422,748,2500,5200,8882,13596,13920,11256,6690,1908,282
5,1,0,0,0,0,2,10,20,116,222,1030,2136,5400,9630,12662,14612,11060,5826,2490,320
5,2,0,0,0,0,2,10,20,116,222,1030,2136,5400,9630,12662,14612,11060,5826,2490,320
5,3,0,0,0,0,0,0,12,64,276,768,2632,5120,9640,13696,13276,11200,6276,1920,656
5,4,0,0,0,3,0,20,10,163,194,1068,2224,5113,9700,12612,14346,11553,6010,2236,284
5,5,0,0,0,0,0,6,28,58,366,692,2598,5236,9196,13774,13672,10994,6406,2008,502
5,6,0,0,0,0,0,8,12,114,226,1022,2130,5364,9716,12868,14512,10810,5834,2582,338
5,7,0,0,0,0,0,0,3,42,284,766,2615,5220,9680,13628,13313,11154,6164,1958,709
5,8,0,0,0,3,0,20,10,163,194,1068,2224,5113,9700,12612,14346,11553,6010,2236,284
5,9,0,0,0,0,0,8,12,114,226,1022,2130,5364,9716,12868,14512,10810,5834,2582,338
5,10,0,0,0,0,0,6,28,58,366,692,2598,5236,9196,13774,13672,10994,6406,2008,502
5,11,0,0,0,0,0,0,3,42,284,766,2615,5220,9680,13628,13313,11154,6164,1958,709
5,12,0,0,0,0,6,0,60,28,426,724,2456,5400,8954,13480,14044,11148,6422,1988,400
5,13,0,0,0,0,0,0,24,48,368,720,2536,5216,9376,13856,13544,10864,6384,2064,536
5,14,0,0,0,0,0,0,24,48,368,720,2536,5216,9376,13856,13544,10864,6384,2064,536
5,15,0,0,0,0,0,0,4,20,232,764,2748,5320,9520,13560,13500,11108,5992,1996,772
6,0,0,0,0,3,0,20,10,163,194,1068,2224,5113,9700,12612,14346,11553,6010,2236,284
6,1,0,0,0,0,0,8,12,114,226,1022,2130,5364,9716,12868,14512,10810,5834,2582,338
6,2,0,0,0,0,0,6,28,58,366,692,2598,5236,9196,13774,13672,10994,6406,2008,502
6,3,0,0,0,0,0,0,3,42,284,766,2615,5220,9680,13628,13313,11154,6164,1958,709
6,4,0,0,0,0,6,0,60,28,426,724,2456,5400,8954,13480,14044,11148,6422,1988,400
6,5,0,0,0,0,0,0,24,48,368,720,2536,5216,9376,13856,13544,10864,6384,2064,536
6,6,0,0,0,0,0,0,24,48,368,720,2536,5216,9376,13856,13544,10864,6384,2064,536
6,7,0,0,0,0,0,0,4,20,232,764,2748,5320,9520,13560,13500,11108,5992,1996,772
6,8,0,0,2,0,6,4,64,56,422,748,2500,5200,8882,13596,13920,11256,6690,1908,282
